Concentration,R,G,B
6.688000000000001,186.78625765559687,152.78506881625725,56.54520617232687
6.7059999999999995,176.73185058780535,161.06178036276586,56.54134283086806
6.724,174.3356405390127,163.32725681235874,56.46691087865377
6.742,186.91694526392607,179.47727167686077,59.82066962069337
6.760000000000001,188.68650410626276,152.22161275784882,61.411117571368955
6.778,180.0249065539532,163.10524531893878,56.08802214711764
6.796,174.01322202778502,164.92297967614533,52.242709296279685
6.814,191.0760791161767,160.30001908588247,64.25781420039516
6.832000000000001,179.18276792979321,152.38975787045243,62.14510190523623
6.85,173.09213978926496,157.62583037619777,59.21793022608913
6.868,173.15654682295497,180.91104388382334,66.56135896905315
6.886,184.46137028204183,157.5287843616654,50.92095909759769
6.904000000000001,191.94935733686071,170.8032170142127,55.377409017667624
6.922,170.81601679808102,166.7214624325781,48.77692615821261
6.94,181.49334984551845,170.50007099010654,55.61197788147351
6.958,181.10499630292705,167.92528830752943,49.19455756875941
6.976000000000001,196.17979768501,160.74144355884945,61.92298571102932
6.994,181.72355829870722,176.76720628397862,61.10665812152471
7.0120000000000005,174.49198670114524,160.02067339062478,45.77818325101066
7.03,193.35625257729492,163.0572795650836,57.648834735201035
7.048000000000001,164.1817132864114,154.95415720697554,65.04692554433979
7.066,179.03197026802454,172.5268725080479,62.00259073209771
7.0840000000000005,169.99690420968412,153.97081989725925,71.14851502362264
7.102,184.13292319884147,150.73418094199138,46.34811205571712
7.120000000000001,170.40055207534093,178.92981798758453,57.49465424920267
7.138,178.3235896521917,170.94374442503403,64.36327252318466
7.156000000000001,168.3234244962146,167.08902230631716,44.621464213986194
7.174,177.70838350054552,153.6236198494904,63.48858057041552
7.192000000000001,187.66570784775786,157.72526834374102,48.58289313294681
7.21,189.99181313205298,166.86374459285383,67.68175548535417
7.228000000000001,179.81527209609226,170.69588213910734,62.11363376216342
7.246,185.32043224784638,171.871655349457,68.55085466702191
7.264000000000001,181.54708537495188,165.81769382468565,69.22630040531507
7.282,176.6235864480027,166.2707390397275,68.04594933915843
7.300000000000001,188.20470012656764,158.59415763847676,70.39049105738468
7.3180000000000005,173.11772851734963,151.41733585439425,69.74042532173826
7.335999999999999,181.9455956191384,177.1256279873075,61.45762007050988
7.353999999999999,189.44806547239006,172.08651136434327,54.43531469371716
7.372,171.18447781806967,167.34624481995883,55.065084519349284
7.39,182.46532339254927,172.7352630642391,43.05095543466604
7.4079999999999995,178.20856260801386,164.03488085684214,54.17883392747327
7.426,173.15782478258328,152.98286852989972,46.06880455897849
7.444,175.87715114467684,165.09895148261523,56.94230732936743
7.462,195.5045236422867,158.73944817576648,59.624488530326275
7.4799999999999995,184.57180160282354,155.86011021348622,47.83734247569681
7.497999999999999,174.7979672824922,181.61257886100967,51.75493212757449
7.516,170.54113082650434,171.20428267341578,56.755584594559146
7.534,184.95978207448917,179.4882283992118,58.86646958299459
7.552,188.95441687095231,172.4924036449305,57.85135206954748
7.57,170.74686909793436,146.95544277742093,66.50754299188516
7.588,186.75460713420694,156.0245257126117,61.81390632627013
7.606,195.8686549970698,154.55886487626154,59.82267443323279
7.624,189.17777741145727,164.72992126801003,65.3716885345408
7.6419999999999995,177.01075255639623,149.65234856337716,64.0831047815219
7.66,180.06385221419006,154.44593403118571,58.55902056964318
7.678,180.74211170962695,170.40201241655328,51.569651359001554
7.696,183.85983422213792,158.1382041927103,58.18379722870209
7.714,185.64160494197264,167.6623608834196,55.351981073425065
7.732,181.08807126339474,161.61105287335715,63.33679840409826
7.75,177.57464832624117,170.42914684969213,53.04600773218121
7.768,188.52843793086655,164.21879823819918,56.184367613532686
7.786,181.50975827806042,158.16929187263963,55.492049225188836
7.804,173.98255411196067,164.5148269422631,71.10406046917112
7.822,182.4014998133846,159.46869156989655,67.44351342518553
7.84,184.0180169348291,165.2695806585366,52.81213368725935
7.8580000000000005,191.70089919360342,169.32774098510566,52.24044674773948
7.876,182.65270160844327,143.29601296826635,58.2141813067272
7.894,169.162421892182,164.39557433497103,53.48152023615978
7.912,188.81823978343522,163.50876985110153,48.37486757558038
7.93,186.13579868489427,159.51134660731097,60.643802604892656
7.948,186.20394313603478,161.31743657038004,67.0508928078166
7.966,193.00460315681127,161.44056285485692,78.14586941290136
7.984,180.6389664537972,156.7559191930493,76.99174831373004
8.002,177.77667716355475,154.86246969554446,51.65769873502188
8.020000000000001,191.08932249123524,148.37801163577393,48.21863051658443
8.038,184.29366147328395,158.87940284843768,65.88138560475835
8.056,181.05257921316473,144.29480428838724,54.10816962371388
8.074,179.5335296491034,156.29677022702353,58.44869179228765
8.092,181.84057929065582,175.1994895627076,43.663274061196546
8.11,200.9398205708945,171.42873208276498,54.00934644366124
8.128,192.93466919048558,159.5295211543159,62.65836585055092
8.146,189.75862520656017,164.51039289668802,55.220815362437456
8.164000000000001,190.27629893749162,157.6346313819283,50.162723337304946
8.182,190.0061290221964,152.56030006249068,60.851399268299026
8.2,180.57101837821972,165.2018638223561,41.93897394333811
8.218,182.9709279381446,159.18563297031534,66.25004419236065
8.236,177.6329729767745,161.104451974819,59.35372309539369
8.254000000000001,172.73262726235578,158.8724652661816,58.55069412656834
8.272,187.41139279846408,190.0407861398342,60.07242499068875
8.290000000000001,173.7256427523714,172.34408757124623,57.69117556153391
8.308000000000002,175.19812469115573,167.20579585895936,72.57916131393152
8.326,181.63073950347436,159.02940221522312,67.35005407791826
8.344,182.11541098299014,161.88364621437125,62.65193069242973
8.362,175.41596565541624,169.1298199002852,62.448446559002576
8.38,169.38118800872147,163.97238921287067,66.6881763355155
8.398,180.09705534947372,166.55373909297418,61.05961543173348
8.416,178.19870276838571,161.20384661134037,67.51046938501618
8.434000000000001,179.8703758790125,167.37363783230114,53.15248331588934
8.452000000000002,185.16622726083298,178.2833491403226,68.43094198506385
8.47,191.1327601008891,148.6612786080063,66.44054240810608
8.488,177.94559462123058,160.85684431709402,44.043220516073305
8.506,182.56665410047006,157.5481118551829,80.88077240525107
8.524,185.5336571762476,171.21219047835677,42.56058029257235
8.542,191.33027102788253,152.3012409860059,64.32536066279731
8.56,175.99901451835842,160.20410772084222,61.18939970827653
8.578,176.75863182744698,167.85515985478636,59.196167228302905
8.596,185.7832154454516,170.63374267147222,54.324453820784214
8.613999999999999,180.47580070109458,158.54056702469225,57.72127032482604
8.632,176.5908583866543,165.93795829788579,65.60738491112178
8.65,179.34458616412564,170.67134898140606,67.26404396433009
8.668,189.41124319495626,169.98854648804814,54.83998493902703
8.686,190.5079076866854,162.3651808957168,64.93438202362108
8.704,184.7002408601472,173.90207084378602,54.02110052647763
8.722,174.3428610530173,160.37090590327946,48.64370188863048
8.74,168.38959488892294,178.3894913171673,56.74215272371437
8.758,191.0407348575144,163.12918486505404,50.96212560654122
8.776,168.6905947605246,170.31065450663928,59.676619111753276
8.794,184.0221090066678,169.27170223196828,65.4152841971935
8.812,177.7698457911648,167.0300985021613,51.95673657362767
8.83,181.63683497300002,148.63734389267177,53.503666117378856
8.848,171.18983822618767,153.06019538299464,59.642619860627036
8.866,153.83159247528727,154.90980042649846,54.51843166047218
8.884,185.5415893071652,168.945384690443,65.089574599168
8.902,177.36220030099918,155.32790839800984,66.94568754984928
8.92,177.27964702576267,180.9048378139911,56.499253602694
8.938,174.02283948148192,175.85232378128504,64.79757103218438
8.956,174.09709187108524,161.00163926782346,69.11023661354123
8.974,186.34756419202043,155.27065110251522,60.385574976636484
8.992,170.06222376667532,166.82823771488248,60.814585224409164
9.01,175.06658931335804,165.4541293666191,63.878056020618516
9.028,182.7953550205711,168.80052785507095,53.176708961880756
9.046,188.11252946540392,163.56222933213883,73.60794850279362
9.064,182.9739078614611,162.83814303462322,66.32566095449846
9.082,179.2373742312632,169.97960959547467,56.082003688704766
9.1,176.84404486525622,150.7202885798329,53.00863621436501
9.118,179.45265881004073,162.68919340638692,58.227944688115265
9.136000000000001,170.5402676116271,164.12835267618635,62.343914162546845
9.154,177.48806771548945,168.40026398304985,73.11184616611526
9.172,188.7712719969154,162.17773304689817,64.68083221193562
9.19,176.7167679500687,160.06233829847716,71.85654510543256
9.208,180.86768417357197,160.37505666744389,53.84399044225035
9.226,173.71167860477303,175.86772778296205,56.00960558161608
9.244,166.47375735153358,169.04227872182895,65.10620104194984
9.262,179.70036576840945,170.63418577733606,69.13255715143387
9.280000000000001,181.38118071538594,160.2557848860492,65.76617903727522
9.298,192.5669576727277,169.67363881879595,60.92060201166568
9.316,176.37215325690798,162.49111988906503,49.559619594294325
9.334,182.4191977100248,141.60796677080148,56.93224042280345
9.352,187.0241679879396,162.89827136517007,68.44878555412096
9.370000000000001,183.63068160479813,150.6602569845895,50.91391190686256
9.388,189.81999480817854,167.4521470973765,53.16514290276398
9.406,184.37399649360415,155.46779265252823,57.16824506936621
9.424000000000001,182.63676262318324,166.50419213667547,59.14055343853582
9.442,171.98686248814047,169.33148951804597,46.71151625700468
9.46,178.64160942405096,171.68206985009425,66.66412687417952
9.478,186.93300921730244,161.0441958961878,49.16212690795902
9.496,189.11162527266563,157.06941383059853,50.92496529568321
9.514000000000001,174.47348360216142,150.14228533490223,60.939681749216625
9.532,180.367050036436,162.61628490275203,60.813866107730824
9.55,161.3656331715642,161.95682256540078,58.60390222042267
9.568000000000001,186.43108181085574,157.33062088831457,49.21450719096686
9.586,176.92601041866862,164.07952301044017,55.05759377350444
9.604000000000001,182.72086044040006,166.6124204644889,67.78421472754853
9.622,189.85979176719712,160.91143796417555,51.165324432081924
9.64,179.60789718390708,157.6503912397561,61.23770887487917
9.658,177.09667481612027,164.78297749871743,53.93152388092415
9.676,186.47694773198793,180.4609842977672,66.039657257264
9.694,186.27517117739265,171.82483346563325,55.25694176132802
9.712,190.96705112328664,165.34470675289154,55.245113850489005
9.729999999999999,180.25128308959253,162.1716307306962,69.55555175447068
9.748,184.99314204637122,173.4812274747552,66.98366941480644
9.766,166.96299055545816,156.04821093789724,57.47066784203335
9.783999999999999,186.4237710747964,168.50145398813288,55.08849457530634
9.802,175.3061808030623,163.95291396224255,60.458016916666836
9.82,185.4797416244049,164.23823346371384,66.87795754685146
9.838000000000001,181.88065867897294,168.4403479234732,45.4624285310816
9.856,164.36766068453747,173.46563859381448,49.34101868543604
9.873999999999999,186.6154222764485,159.9319658795841,54.730237928188814
9.892,175.71870331887035,167.90122791345692,63.30604084032674
9.91,180.38366832931405,180.49065997113047,52.49778026127261
9.928,182.4199341989126,170.7590966453367,36.286529981339335
9.946,178.68344520809922,163.07237890083277,51.32570245043831
9.964,180.99677952406992,163.68248254146337,50.356479651024586
9.982000000000001,166.99485804432257,173.74783682419235,48.79914701651201
10.0,163.54921519341968,172.042893089226,38.754435813810126
10.18,172.77003981163472,168.57874995952508,53.12452970747353
10.360000000000001,180.07194345171638,173.70508805766602,55.85856520317453
10.54,188.31202563072705,156.85317657287194,56.106918165023444
10.72,179.26447148002734,161.83369069094013,58.34490594577127
10.9,181.8078948353183,170.0906506475603,61.035812035821074
11.079999999999998,182.57333972454853,152.37985967820737,60.103029564526416
11.26,173.4601307537507,154.49312672501108,67.80820795749669
11.44,187.4133377529894,167.2425113184634,51.52579354916933
11.620000000000001,186.87455156655614,156.19974290281354,61.58275197922041
11.8,173.34547217913746,159.83675355585382,54.17120951298315
11.979999999999999,179.79861054289125,166.01910153143635,73.10324405627804
12.16,179.80336852383627,167.3574959488256,52.52278089503142
12.34,197.40201494180155,160.49606397510385,68.13285467049809
12.52,180.92006659050213,162.02805894213134,69.81670175388456
12.7,179.5106941275005,170.97136089952346,42.14643878112121
12.879999999999999,181.31661609583958,182.2447704368022,49.43484913233155
13.06,178.03502266284858,161.6097123675306,54.510902663414086
13.240000000000002,181.38203871916835,151.59206292985496,48.56200686336412
13.419999999999998,170.22937224500203,166.55814119302832,68.61081527300986
13.6,173.8122187713182,168.2529925025978,67.12320874704339
13.780000000000001,180.49922228129148,175.36035256689993,67.9696798515754
13.959999999999997,194.5681351487831,164.4091390219262,72.48603190987617
14.139999999999999,174.21882007555263,176.073397685137,75.7905821186675
14.32,184.4842148392141,168.04240711254818,67.50573284594995
14.5,180.43522625075002,174.78680109410254,57.62250271753068
14.68,181.97551763455692,158.90159245363895,47.10266132445674
14.86,187.7413818147177,151.8272590026979,59.01540714385522
15.04,177.51995200248172,162.2739697778378,59.763504294123116
15.22,185.28953294127933,168.07274428468872,48.57320550316098
15.399999999999999,164.48293890293414,166.2401508837528,64.73091495329743
15.579999999999998,194.14230775463028,168.4586016359566,46.99070945779135
15.76,177.5567946646005,157.39109919547917,49.40647100930767
15.940000000000001,177.36621982994808,162.41076481786158,55.05741223642409
16.12,188.38551736754994,154.08926112029513,57.87978512538071
16.3,177.69576975261427,161.71846358082948,72.99826639620208
16.48,199.12776152548813,176.81292945628488,51.740851083107046
16.66,183.57429161703908,161.5622912656204,66.73830754290779
16.84,175.70319919640664,162.73017593405544,57.57889171806727
17.02,195.31102943098594,173.20099664680413,54.71653152826523
17.200000000000003,176.1845698214212,159.5045132409602,54.877461048428465
17.380000000000003,171.65542512016157,160.5754848635826,68.91457101426191
17.560000000000002,177.95219686604966,161.81011681946688,55.65571348991035
17.740000000000002,170.15596327243682,163.58213445561896,44.11558211502324
17.92,173.02553256939558,169.6827183777455,76.23816200353464
18.1,190.70866023993898,169.4953354763884,68.323945405943
18.28,181.96332468658332,164.21464652038281,70.89377317550068
18.46,170.68552614119187,163.40127044453777,66.84423841065423
18.64,176.09099149796424,165.44120120057602,54.07611459356956
18.82,194.68179900882055,173.79475946820517,55.86817878772751
19.0,182.6162206233172,158.07580431386765,61.16123181537736
19.18,176.59014424017187,169.26773574135026,49.90321471306099
19.36,169.21006070725102,162.5963104532275,55.64546450906443
19.54,172.54894800234783,163.05932880424513,42.31343820543503
19.72,177.1971017129392,159.65146043604415,70.73391500923127
19.9,175.71988217742506,155.55287507359418,44.51628387821491
20.080000000000002,186.1995829022173,140.37285676656248,69.90461738655145
20.259999999999998,200.7222107207623,169.29157744280926,72.0259527275856
20.44,179.87161992626326,168.2199600261977,54.914042024225914
20.62,185.19560232877106,165.0933015129745,54.203060844196884
20.8,178.7832284752717,165.83370204415593,68.03324826253949
20.979999999999997,176.8432432384425,166.3902040378494,54.67285908875766
21.16,187.2940757624574,158.84997915983212,62.975100524400986
21.34,169.88525091773397,161.740689950004,44.40653759488072
21.520000000000003,179.38264383293682,162.77986899416592,57.712576029960296
21.7,186.3492899019268,160.0183717991766,57.51661482004469
21.880000000000003,188.93374798006607,166.3135344664664,51.20830388272484
22.060000000000002,194.08544378700006,158.6070087387579,58.754004637143694
22.240000000000002,182.59512569072874,176.61827580767695,63.08411422676576
22.42,182.93509520691364,154.41998844741423,52.888479439643376
22.6,181.49189938753162,151.11186202009782,52.419475916045286
22.78,180.83920459417607,160.09256037802248,52.99121476876914
22.96,199.23427444660578,164.7960038944909,65.31348281781156
23.14,187.73166308287932,161.4315910619922,50.34261218891321
23.32,184.14627969559643,163.7186680039811,62.49678380978222
23.5,187.98951960636776,157.1692320715023,63.136130557635454
23.68,183.4161626061046,159.93487557926466,63.433337308861674
23.86,174.45519031935248,161.12743533654938,68.18687377354686
24.04,177.8802198065954,169.8454652321113,52.66211043855026
24.22,177.7228771969737,160.95573548152552,52.158999754159886
24.4,182.45325797662062,139.10275927768453,63.621075829208124
24.58,180.50495167213134,163.30411768948093,49.88125032873188
24.76,177.8301148234418,177.49998626590582,62.83891669732832
24.94,185.10328744281654,154.3720364915358,55.56532756661879
25.12,192.40661427073638,161.79217913378162,58.61183797776926
25.299999999999997,168.78348655829433,160.83682133927022,48.70695064892412
25.480000000000004,179.30039689160355,155.53064403007915,42.60826047253334
25.660000000000004,191.35125771459857,160.71851900226872,50.99314049457267
25.839999999999996,193.1684420045226,153.93358951317666,43.44288234574724
26.020000000000003,171.07406328405946,175.7063677151833,46.3986946481879
26.200000000000003,166.07356391067503,169.11787586597788,52.73140487034735
26.38,173.30297722986015,170.23251481453073,57.628875428434085
26.56,177.23406434042147,175.8237729838749,47.72419475827597
26.740000000000002,176.63083750397664,153.69319524636794,48.882515386335356
26.92,173.00153652188808,158.53254558200243,57.18221048412051
27.1,188.20130886929283,175.8759217240504,48.55618475683016
27.28,180.73110676349074,159.6893073532204,68.96105341775191
27.46,177.51232649944254,165.19741069424205,53.45808648603179
27.64,166.44812526964597,164.23754542042067,57.8532059644314
27.82,183.05475992652782,168.6871084410573,59.439388805162594
28.0,182.50944142231648,151.95292658812886,65.75942750454696
28.180000000000003,169.4644884096926,156.37862702801485,66.0968447439359
28.360000000000003,199.83510584096013,150.50618121295946,59.30111309998358
28.540000000000003,186.9632712345981,165.79362388186354,63.82504753981977
28.72,180.5006033620556,161.95598955054413,50.10141345526527
28.9,172.85835921032827,161.4906198961826,48.24253435377787
29.08,174.31461233340661,163.92154985480067,63.67710494889488
29.259999999999998,192.39957284078426,146.76433396272444,63.70141114206612
29.44,177.44448407467115,165.92379070548694,65.9421498247383
29.62,183.42041104919727,157.5213849121155,54.55932469188
29.8,182.1814205311701,152.89477685634614,51.41309237091375
29.98,183.2407827303784,163.14916549640324,43.90225826871658
30.160000000000004,170.52863708365632,167.78868821325995,45.282319000599784
30.340000000000003,181.71080492656844,150.31673042673805,49.08427634848515
30.520000000000003,184.62621218778298,155.6525891889948,74.34844427594808
30.7,173.9389900989014,165.31991754080153,64.34808744306187
30.880000000000003,196.15191217668612,156.6052880116123,49.27691479571873
31.060000000000002,180.4148275279926,173.93331933815566,52.616551021929205
31.240000000000002,188.67612278435863,167.39548466753448,55.31534479800976
31.42,190.40538409578681,154.8439892718593,56.649132216491004
31.6,182.321006173713,155.15334422767677,64.82874826488047
31.78,178.57295376690132,169.02657678300486,48.84833068820179
31.96,190.57576761522841,148.32519565303554,54.118228549166865
32.14,184.3774942510213,177.6299738482923,56.430523855114735
32.32,182.5490519091557,148.5810405229308,73.29072849550172
32.5,179.4585098529955,155.67802003608685,59.908526351063465
32.68,168.74448891394582,161.49314846921956,63.2496302414825
32.86,179.1833548204136,153.03887394911467,56.843240059631626
33.04,172.57200406220042,164.5654711851069,69.2352839345069
33.22,187.48884974927697,166.12030335639898,56.29398143075124
33.4,188.36012705993286,152.99568598304614,66.93704579708564
33.580000000000005,180.0493086464994,167.05832329040854,59.38659793380885
33.760000000000005,187.07578322412476,165.32602404282687,55.45413041601127
33.94,182.9157112331598,172.37680519282299,58.66242783235777
34.120000000000005,181.37861887393342,169.37085864411978,62.0799296338493
34.3,177.00112196010687,171.36360753445905,62.5876180985299
34.480000000000004,180.38985408921943,165.52704614991634,63.965602325926355
34.660000000000004,170.3125753580307,164.525416058229,43.32399521371059
34.84,180.97474860492608,161.87751747534054,68.83889449905867
35.02,179.03397734701898,158.0173006565097,63.1540447392675
35.2,179.31930647649352,162.68596808072118,68.01659708896116
35.38,171.30352214064848,150.03755938377003,47.06851870766265
35.56,187.18482880957498,160.2810107281618,52.825633449288596
35.74,188.02480527501748,166.3296811967662,69.3569042191686
35.92,181.5418475900237,170.8293283708438,44.86194626800882
36.099999999999994,160.18567763729476,172.02669034656086,44.04811445864529
36.28,174.3095117021065,163.81400075924188,50.58230576406845
36.46,172.32290337110683,174.5127734905263,58.93006059248201
36.64,190.82131845875227,156.97486591162414,46.72026246593635
36.81999999999999,178.12945262111862,152.46295329122177,73.02164193387759
37.0,181.33470548208427,157.28785613832142,52.93627574771473
37.18,192.08840007599383,171.08498488968596,49.58106194260263
37.36,182.46168242960175,175.9425872015466,63.457893632631865
37.54,182.4017579442112,163.1888870255539,59.857063360590885
37.72,178.4627631221304,153.6389842142703,44.899930320871
37.9,185.0917197412274,165.87065406065463,65.93639864369791
38.08,186.14839742980746,168.9611682676951,50.07883831949916
38.26,184.16555307646198,162.394387926309,57.943855057711865
38.44,179.78416103791307,156.54982940116204,50.18990930772338
38.62,172.10633796670106,159.8562639417864,48.48099133173561
38.8,182.42910318214763,157.68689646803173,63.86716614333295
38.980000000000004,188.3135532814959,167.27381065159724,64.35047299426788
39.16,198.16220985396532,166.3943394989343,55.24554859941465
39.34,168.80009444362014,165.1109715018702,79.72332339697216
39.52,174.11230349793436,162.39653775083218,53.30003392933059
39.7,184.15142881957968,166.56952572229793,58.04928324195063
39.88,180.82404299932966,160.29213236808366,65.94850732924854
40.059999999999995,180.3243481455671,156.06189408463936,52.4765591226292
40.24,174.11829666510928,155.69007249966418,52.651796230378594
40.42,181.84914333707337,156.91400761720112,60.856711105466545
40.6,192.21695697883743,165.36698873437203,49.80950769211181
40.78,177.98860919688659,174.15627409161345,65.49007738541691
40.96000000000001,179.13016517162367,179.55166726471953,52.20033466969514
41.14,177.21442537337077,157.44534221110172,54.37671127336198
41.32000000000001,184.5190462636468,163.97509495718802,52.73137890205775
41.5,191.35163780851317,158.23000099333927,62.8663485620443
41.67999999999999,184.4133759271159,172.76902044939612,54.1624325926526
41.86,194.35060612240784,162.94736908695708,58.32683455979357
42.04,180.68914840744344,166.15439809557273,52.801938004863004
42.22,169.81038201584948,167.7428109635394,68.29128004122069
42.4,183.45270103196424,159.38627565091406,56.21343224448645
42.58,179.6253128734489,163.20860902011975,57.520135228240854
42.76,180.01784256593484,167.90549529464454,56.03659955634955
42.94,183.3579177139388,171.5498232854947,51.250146734005135
43.12,182.42803905193438,176.70494118497206,70.94212591552468
43.3,178.746077156065,159.84299585242422,55.68487890320327
43.480000000000004,179.88383690171716,175.74185001981613,45.86125526276287
43.66,179.28288047147387,153.7398821832528,51.12974904651869
43.84,184.74199528819648,171.91817857092605,62.08517401366542
44.019999999999996,197.44753910081147,160.99817826555613,55.72127797141623
44.2,173.74052104557182,156.96690088338357,54.80888924800489
44.38,190.6909409335621,163.12592602202315,46.19196781322484
44.56,195.71088316930587,145.95307001957022,47.9675556154578
44.74,171.680636981002,161.63610118426817,61.866370632995576
44.92,187.85751829934208,174.3488869646747,55.15617061704011
45.1,185.87206181249505,172.31920506139818,51.7849685146946
45.28,172.386707681687,166.56902746835877,58.57386154668763
45.46,175.2235443082053,167.27387807940428,47.61461694041916
45.64,175.10111845947225,158.65554347407246,37.32882946810951
45.82000000000001,182.37252550856454,170.84614184139403,62.383775826502166
46.0,180.70759608877702,162.4241527217958,56.08473531299999
46.18,174.85593296063874,152.05698105871747,47.17331992429493
46.36000000000001,182.42317740597005,171.39232309289457,62.80146532506742
46.54,190.58759199535447,174.25791762214004,68.52053894110634
46.720000000000006,170.77848359940924,147.13443085649985,65.09277706084218
46.9,188.44439216466557,163.1373301486336,61.30517859074447
47.080000000000005,173.83000264996096,156.52125803224126,51.628828472475476
47.260000000000005,172.14693161091944,161.11377859633572,67.0010506675606
47.44,176.39582605216012,156.31333057816576,60.12950090868243
47.62,178.523958740451,166.9855862201372,58.612544119109614
47.8,176.49682202998528,160.30255667232407,68.32868846037215
47.98,173.91334831468367,162.3994944739216,48.2329032140154
48.16,176.56131591183922,156.90916156547195,58.568881543253994
48.34,173.44616912299475,157.6009441305052,38.79822063520774
48.519999999999996,193.30036650893786,157.9599913995516,62.10897557202482
48.7,178.73315819931474,148.84630981929004,68.01758518414067
48.88,187.65640727240458,177.0751449583394,55.31130303759152
49.06,190.84474187291744,154.52147383582346,42.74339725176806
49.24,186.0636454003732,171.9818765761376,51.61823823093067
49.42,177.68441665649326,157.51201518886177,64.433834173042
49.6,177.552054033686,156.36971135719037,57.62923854029325
49.78,167.8255098792785,163.705104920442,56.36891347851979
49.96,181.67559107160258,174.36590789417502,34.09942361505716
50.14,174.1045704153719,147.99993903002408,58.36922459088905
50.32000000000001,182.3873130787391,160.9439338380126,56.68818709527854
50.5,182.76309835538163,167.46009433159753,68.84071567031752
50.68000000000001,187.1949711187649,154.4310344903925,50.807246384579315
50.86,188.04434226905207,165.31589721507234,78.93807816179489
51.04,163.90016087157554,169.3867573955691,59.49522761438333
51.220000000000006,181.6493674473086,155.1017764563654,60.416312523895655
51.4,182.91098117119026,141.75801789686466,55.65147999743534
51.580000000000005,189.59824290187282,162.16467880919495,50.2596452914909
51.760000000000005,187.82478440776822,155.53969594571436,48.50900256106463
51.94,190.58913874792026,152.75688931196007,45.88689687661602
52.120000000000005,170.61634680859046,153.88600101205608,58.55339509422695
52.3,167.54332108528484,169.58699607326378,65.89404442257992
52.480000000000004,171.06846764026525,154.2511576481778,55.02550627206238
52.660000000000004,177.95776619560715,163.23176823484192,60.37041366522505
52.84,178.68218557885024,166.12787405291624,55.40322545407074
53.02,190.00321061671272,157.93435615994332,47.26687035671753
53.2,184.39214669120045,166.276146206287,58.41241846813295
53.379999999999995,182.98298066643792,158.9678634460584,54.77353770176242
53.56,192.3935928557625,159.12367580191327,60.17641666653343
53.74,159.44507897696312,182.7673111976629,62.96597666647966
53.919999999999995,181.3996433864784,155.9971074587968,61.79524718659769
54.1,181.45334844125307,178.35902721376502,64.48248615735363
54.28,193.3211727972312,156.8423398371393,62.41400419804982
54.46,179.20495080722068,157.72926000544422,48.70624731314089
54.64,173.08402032684842,173.3065840135503,62.229077460201786
54.81999999999999,181.93897548585386,170.34580623812434,34.45495880667108
55.0,186.244067864184,164.80924946635173,48.56209228188965
55.18000000000001,182.8031458221758,159.4668512441626,59.2022462838862
55.36,184.22531919338599,164.51095298009636,52.21587910031537
55.54,183.22061205673546,171.91000930788942,50.834761929374004
55.72,175.81407225332705,165.88858755266207,64.22085909952968
55.9,170.15360679204286,151.78649350566198,61.117140773108666
56.080000000000005,172.09167332107586,165.99652591706595,61.476382120234014
56.26,182.40735649897832,157.14564747623294,52.147628616630485
56.44,168.57076884178753,151.88790943103024,49.406274385745704
56.620000000000005,174.75177781213236,172.1646893239755,53.28058733828589
56.8,197.23291236119417,158.4287579642742,54.8490421037686
56.980000000000004,178.69324891484902,174.8216994325264,57.24065137419066
57.160000000000004,192.27336515242422,161.02157427650374,45.499474727306904
57.34,177.5142648672863,155.32834986377915,55.207064593245214
57.52,186.27191537295906,151.0131175412792,56.76641754881181
57.7,187.51262715216956,155.14970579454865,64.86079630737564
57.88,177.69995741395508,170.05161243644815,59.74268401533117
58.06,175.2206226697908,176.84667130797817,44.936797963669285
58.24,168.0141664087853,163.08494716635943,56.50047674940855
58.42,173.31030650038508,171.01948411754066,51.07937461506972
58.6,171.12296454767596,158.50761230201482,45.997649945540815
58.78,171.09447848001864,157.60594438462314,59.85635534652204
58.96000000000001,181.46095680113098,151.83961231104112,54.330549009793046
59.14,187.9255553132483,178.47661869546482,58.86335811064676
59.32000000000001,189.24257051412934,159.99628374529564,63.47459665163163
59.50000000000001,184.36796905000253,154.03223228208327,56.11239111018731
59.68,188.5044743670588,164.33979216501126,50.87328950264494
59.86000000000001,160.8969401781397,158.13046055708782,51.434930030737846
60.040000000000006,190.2073037619562,161.7862267337952,52.71546253615928
60.220000000000006,184.3819684446534,170.01501574465058,57.12556501767854
60.400000000000006,184.86253477974918,169.43466063207754,55.674909697041386
60.58,164.38731666553244,161.98687433406758,62.94201621777259
60.760000000000005,184.01195120337246,163.42118298589665,51.91938884069808
60.94000000000001,170.63724543627845,163.67750543626445,42.54528844365417
61.120000000000005,164.98458807393516,172.73079090276812,56.05346418151147
61.300000000000004,185.7137781931571,157.02827538686057,50.124466831979774
61.480000000000004,180.86797963874395,151.83107710723297,58.743606856173045
61.660000000000004,178.10784402017126,168.19754523693197,59.43512521013104
61.84000000000001,170.16262917195397,149.45896908423686,58.94524743105051
62.019999999999996,167.82530162317272,163.32594060830388,53.955363880334055
62.199999999999996,174.65064024327208,171.8585350543462,50.54216049610401
62.379999999999995,178.0773046133918,158.58681357328518,42.672598919930145
62.56,179.76977186209234,148.48293088677158,56.5579738051469
62.739999999999995,183.30022222719847,155.0452548148574,65.85581511523225
62.919999999999995,181.7947633781311,165.24120583960718,60.90243943535002
63.1,190.700326041194,166.2362572755259,52.005818175841775
